"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"ELDORADO DO SUL";"BRANCO";"511"
"ELDORADO DO SUL";"DILMA";"9893"
"ELDORADO DO SUL";"NULO";"885"
"ENCANTADO";"AÉCIO NEVES";"8510"
"ENCANTADO";"BRANCO";"202"
"ENCANTADO";"DILMA";"4847"
"ENCANTADO";"NULO";"542"
"ENCRUZILHADA DO SUL";"AÉCIO NEVES";"6514"
"ENCRUZILHADA DO SUL";"BRANCO";"563"
"ENCRUZILHADA DO SUL";"DILMA";"7699"
"ENCRUZILHADA DO SUL";"NULO";"608"
"ENGENHO VELHO";"AÉCIO NEVES";"438"
"ENGENHO VELHO";"BRANCO";"12"
"ENGENHO VELHO";"DILMA";"535"
"ENGENHO VELHO";"NULO";"21"
"ENTRE RIOS DO SUL";"AÉCIO NEVES";"1015"
"ENTRE RIOS DO SUL";"BRANCO";"34"
"ENTRE RIOS DO SUL";"DILMA";"1059"
"ENTRE RIOS DO SUL";"NULO";"69"
"ENTRE-IJUÍS";"AÉCIO NEVES";"2403"
"ENTRE-IJUÍS";"BRANCO";"88"
"ENTRE-IJUÍS";"DILMA";"3495"
"ENTRE-IJUÍS";"NULO";"178"
"EREBANGO";"AÉCIO NEVES";"1062"
"EREBANGO";"BRANCO";"27"
